sensor_id,oid,timestamp,X,Y
95,68897,2019-10-30 10:12:00,5016,698
95,68908,2019-10-24 00:10:00,5397,3514
95,68946,2019-10-24 09:02:00,5156,7990
95,68954,2019-10-25 04:03:00,4866,966
95,68974,2019-10-01 01:05:00,9851,6604
95,69302,2019-10-16 20:09:00,7586,4713
95,69357,2019-10-07 16:02:00,4548,56
95,69955,2019-10-13 07:07:00,4463,8962
95,70045,2019-10-19 06:04:00,4310,1325
95,70107,2019-10-25 15:11:00,8682,5896
95,70144,2019-10-19 01:12:00,7988,7939
95,70160,2019-10-15 04:03:00,3078,9798
95,70404,2019-10-12 13:02:00,2689,6546
95,70575,2019-10-09 02:07:00,8922,7382
95,70625,2019-10-12 11:02:00,7794,1753
95,70958,2019-10-09 23:07:00,4533,1081
95,70985,2019-10-22 23:09:00,3125,2588
95,71370,2019-10-02 22:10:00,3537,7686
95,71541,2019-10-13 17:07:00,8821,5723
95,71779,2019-10-01 06:12:00,8673,5370
95,72470,2019-10-28 23:05:00,2993,605
95,72816,2019-10-15 16:05:00,6256,1508
95,73057,2019-10-13 20:12:00,6719,335
95,73161,2019-10-01 19:01:00,6875,2654
95,73279,2019-10-15 08:10:00,6865,3141
95,73302,2019-10-08 05:10:00,9031,9311
95,73470,2019-10-24 04:09:00,747,5553
95,73939,2019-10-08 09:06:00,7945,4896
95,74210,2019-10-19 13:10:00,1555,9247
95,74431,2019-10-21 18:04:00,1165,468
95,75136,2019-10-16 00:06:00,5837,9019
95,75635,2019-10-28 03:04:00,7609,9568
95,75831,2019-10-05 09:09:00,4894,6011
95,76203,2019-10-22 12:12:00,7066,6236
95,76554,2019-10-03 03:10:00,2689,6546
95,76596,2019-10-02 15:07:00,2689,6546
95,76813,2019-10-17 23:09:00,4265,9519
95,77888,2019-10-10 13:04:00,7848,6297
95,77930,2019-10-04 07:02:00,2849,9435
95,78074,2019-10-16 16:07:00,9832,1915
95,78123,2019-10-25 21:12:00,8677,8718
95,78759,2019-10-17 15:09:00,8720,2481
95,78856,2019-10-03 06:06:00,2166,8073
95,79020,2019-10-02 02:08:00,9614,42
95,79149,2019-10-07 17:03:00,1065,6703
95,79376,2019-10-23 20:12:00,9355,9907
95,79996,2019-10-10 19:01:00,6256,1508
95,80046,2019-10-13 19:07:00,5459,3576
95,80769,2019-10-12 00:05:00,408,4648
95,81707,2019-10-29 22:03:00,8097,3149
95,81823,2019-10-13 09:01:00,3368,9798
95,82251,2019-10-20 02:04:00,9992,6114
95,82303,2019-10-03 23:10:00,5333,125
95,82388,2019-10-30 14:12:00,2949,561
95,82454,2019-10-21 21:08:00,2969,581
95,83081,2019-10-02 05:10:00,3324,6357
95,83520,2019-10-13 17:05:00,2200,8791
95,83544,2019-10-05 03:12:00,3932,6347
95,84123,2019-10-07 23:05:00,2409,3929
95,84297,2019-10-04 14:07:00,3246,5767
95,84387,2019-10-23 16:10:00,5387,4114
95,84789,2019-10-23 06:08:00,6368,5193
95,85519,2019-10-11 04:07:00,8207,1554
95,86051,2019-10-25 17:09:00,5667,2666
95,86063,2019-10-02 21:11:00,6852,9764
95,86288,2019-10-14 02:11:00,1915,9036
95,86417,2019-10-11 14:01:00,2840,1750
95,86469,2019-10-16 07:05:00,7280,9689
95,86707,2019-10-24 15:07:00,9754,8652
95,86729,2019-10-14 11:02:00,6628,5043
95,87057,2019-10-01 13:02:00,7865,6116
95,87359,2019-10-20 15:01:00,2630,4841
95,87567,2019-10-30 03:01:00,2070,1981
95,87621,2019-10-20 05:02:00,6871,1490
95,87718,2019-10-18 20:08:00,2690,6547
95,87753,2019-10-22 17:11:00,7220,1031
95,88174,2019-10-26 04:02:00,103,3712
95,88217,2019-10-04 09:01:00,3920,1961
95,88304,2019-10-02 03:11:00,8902,8917
95,88539,2019-10-12 04:04:00,3909,3117
95,89060,2019-10-23 13:11:00,103,3712
95,89130,2019-10-26 15:04:00,9711,2598
95,89602,2019-10-30 11:12:00,9711,2598
95,89627,2019-10-21 03:09:00,2747,1965
95,89717,2019-10-12 13:11:00,6327,3475
95,89990,2019-10-25 14:04:00,427,8468
95,90016,2019-10-20 18:09:00,2969,581
95,90073,2019-10-16 06:11:00,2544,9349
95,90114,2019-10-18 08:03:00,3643,1433
95,90959,2019-10-17 02:09:00,8535,6546
95,90973,2019-10-20 22:03:00,7026,3658
95,90981,2019-10-01 22:02:00,5141,6761
95,91243,2019-10-14 17:08:00,7423,9668
95,91981,2019-10-18 03:08:00,1897,560
95,92167,2019-10-07 06:04:00,5115,923
95,92466,2019-10-28 02:06:00,9352,6749
95,92684,2019-10-17 18:04:00,2969,581
95,92906,2019-10-27 14:12:00,3430,6249
95,93057,2019-10-09 13:10:00,4663,6190
95,93123,2019-10-30 00:04:00,6921,7568
95,94099,2019-10-25 16:03:00,3956,1601
95,94311,2019-10-04 21:07:00,4414,7030
95,94557,2019-10-23 08:09:00,508,4521
95,95214,2019-10-20 17:03:00,9120,4943
95,95386,2019-10-30 13:06:00,7988,7939
95,95439,2019-10-05 04:08:00,5094,5605
95,95625,2019-10-10 13:03:00,8506,1090
95,95903,2019-10-16 09:10:00,9127,9633
95,96033,2019-10-01 23:01:00,2425,8902
95,96050,2019-10-03 18:09:00,7586,4713
95,96319,2019-10-04 19:04:00,9520,9856
95,96541,2019-10-09 05:06:00,64,6285
95,97317,2019-10-26 11:02:00,747,3418
95,97623,2019-10-05 17:06:00,1435,2769
95,97907,2019-10-08 11:02:00,7892,787
95,97912,2019-10-14 10:10:00,1997,3867
95,98144,2019-10-24 02:09:00,4850,5309
95,98431,2019-10-09 14:01:00,5748,3220
95,98565,2019-10-27 01:09:00,149,2130
95,98600,2019-10-05 06:04:00,3933,6348
95,98983,2019-10-18 22:02:00,1407,7135
95,99033,2019-10-21 15:10:00,2337,9356
95,99412,2019-10-21 10:06:00,5511,9138
95,99569,2019-10-03 03:01:00,8523,2734
95,99578,2019-10-09 10:07:00,9729,2616
95,99764,2019-10-20 13:03:00,2429,9924
95,99939,2019-10-08 17:07:00,8652,4696
95,99964,2019-10-11 15:03:00,2949,561
96,95,2019-10-15 10:09:00,5394,173
96,340,2019-10-24 06:09:00,2969,581
96,465,2019-10-05 23:02:00,929,2003
96,499,2019-10-04 12:01:00,1345,8191
96,1532,2019-10-08 05:08:00,3430,6249
96,1539,2019-10-10 08:06:00,7107,7333
96,1672,2019-10-18 18:12:00,2957,1697
96,1711,2019-10-13 05:05:00,3953,6593
96,1730,2019-10-07 23:10:00,2792,2799
96,1979,2019-10-23 06:05:00,3795,4304
96,2136,2019-10-04 18:04:00,2993,605
96,2264,2019-10-18 06:04:00,5837,9019
96,2791,2019-10-19 23:08:00,9478,7744
96,3051,2019-10-10 17:03:00,5607,4120
96,3120,2019-10-01 16:03:00,4024,9381
96,3133,2019-10-15 01:11:00,5364,7584
96,3257,2019-10-30 14:09:00,798,9398
96,3314,2019-10-30 10:09:00,2689,6546
96,3855,2019-10-04 08:02:00,7954,7283
96,4133,2019-10-05 22:11:00,1965,9491
96,4887,2019-10-27 18:04:00,4473,7611
96,4907,2019-10-15 04:08:00,7345,39
96,5122,2019-10-16 17:03:00,6256,1508
96,5151,2019-10-15 03:08:00,8384,2018
96,5362,2019-10-27 01:02:00,2166,8073
96,6124,2019-10-14 07:03:00,3932,6347
96,6605,2019-10-06 13:04:00,5225,8480
96,6696,2019-10-09 00:10:00,3930,9277
96,6914,2019-10-03 07:03:00,4533,4867
96,7343,2019-10-15 02:08:00,5380,5440
96,7491,2019-10-26 11:07:00,8948,3097
96,7853,2019-10-12 21:01:00,7126,4543
96,8133,2019-10-03 00:01:00,6162,1622
96,8155,2019-10-06 16:10:00,7257,5793
96,8262,2019-10-20 16:11:00,2849,9435
96,8404,2019-10-29 12:09:00,3078,9798
96,8491,2019-10-15 16:04:00,8043,9377
96,8705,2019-10-11 08:01:00,9001,8364
96,8749,2019-10-03 15:12:00,7333,8577
96,8859,2019-10-04 03:01:00,7149,2950
96,8940,2019-10-29 03:04:00,4823,5619
96,8953,2019-10-18 13:12:00,1205,2982
96,9085,2019-10-31 01:05:00,9750,3023
96,9415,2019-10-07 15:03:00,7029,9093
96,10633,2019-10-17 12:07:00,1562,9316
96,10771,2019-10-05 10:12:00,55,2093
96,11219,2019-10-12 09:09:00,7668,494
96,11408,2019-10-18 21:11:00,4866,966
96,11577,2019-10-01 17:05:00,1331,6760
96,11874,2019-10-15 12:03:00,2754,9412
96,12073,2019-10-23 06:06:00,7304,9648
96,12105,2019-10-07 08:06:00,5455,711
96,12143,2019-10-06 06:09:00,7121,4603
96,12558,2019-10-29 22:06:00,2792,2799
96,12711,2019-10-11 20:05:00,4736,2952
96,12901,2019-10-30 04:06:00,825,5321
96,13005,2019-10-25 22:08:00,8848,9830
96,13265,2019-10-26 15:05:00,9380,5191
96,13626,2019-10-24 04:08:00,5192,802
96,14087,2019-10-24 04:04:00,5133,2288
96,14101,2019-10-15 13:11:00,9139,9299
96,14346,2019-10-19 03:04:00,2957,1697
96,14693,2019-10-22 20:06:00,7292,9752
96,14697,2019-10-16 17:10:00,5814,8109
96,14709,2019-10-17 17:09:00,5093,950
96,14942,2019-10-29 12:09:00,5397,3514
96,15065,2019-10-20 17:06:00,1182,2020
96,15150,2019-10-16 13:06:00,7348,2628
96,15358,2019-10-20 21:07:00,4533,1081
96,15380,2019-10-24 08:04:00,9614,42
96,15530,2019-10-16 22:01:00,3430,6249
96,16187,2019-10-27 06:03:00,7847,2488
96,16999,2019-10-07 22:06:00,5351,6453
96,17040,2019-10-24 20:08:00,1555,9247
96,17197,2019-10-19 04:01:00,6723,814
96,17500,2019-10-26 13:10:00,2792,2799
96,17837,2019-10-26 09:11:00,6525,7127
96,17840,2019-10-19 03:06:00,5511,9138
96,17921,2019-10-03 00:06:00,9657,9093
96,18147,2019-10-27 01:03:00,3600,4924
96,18640,2019-10-19 05:03:00,9352,6749
96,18931,2019-10-17 07:03:00,1047,6960
96,19043,2019-10-23 21:06:00,3109,6031
96,19143,2019-10-10 10:05:00,7166,4561
96,19477,2019-10-10 08:09:00,2438,19
96,19698,2019-10-17 16:02:00,2689,6546
96,19715,2019-10-24 20:01:00,5831,6991
96,19818,2019-10-17 18:02:00,9729,2616
96,20463,2019-10-03 11:09:00,7784,206
96,21424,2019-10-26 14:12:00,8310,5902
96,21460,2019-10-03 20:09:00,2949,561
96,21617,2019-10-19 02:02:00,4178,2366
96,22393,2019-10-14 23:03:00,4058,4103
96,22478,2019-10-17 12:03:00,9181,5004
96,22855,2019-10-14 13:06:00,8407,7855
96,23528,2019-10-23 15:11:00,395,6127
96,23801,2019-10-21 00:11:00,1455,8841
96,23816,2019-10-01 18:05:00,6256,1508
96,24173,2019-10-25 13:04:00,4125,7110
96,24900,2019-10-16 15:12:00,4533,1081
96,24922,2019-10-10 14:06:00,7348,2628
96,25280,2019-10-31 12:12:00,8310,5902
96,25312,2019-10-01 23:07:00,3909,9163
96,25583,2019-10-22 14:02:00,7507,2241
96,25864,2019-10-07 18:03:00,3780,3254
96,26195,2019-10-27 08:03:00,8727,8624
96,26359,2019-10-17 20:09:00,8044,6718
96,26467,2019-10-20 11:09:00,124,632
96,26599,2019-10-18 05:07:00,6852,5208
96,26645,2019-10-20 11:08:00,5487,2911
96,27148,2019-10-17 21:07:00,5904,9388
96,27924,2019-10-23 02:09:00,686,5110
96,28146,2019-10-22 19:01:00,4110,2181
96,28447,2019-10-28 01:06:00,2457,6330
96,28537,2019-10-14 02:01:00,5865,6862
96,28724,2019-10-29 07:01:00,9832,1915
96,29350,2019-10-31 12:05:00,1182,5830
96,29447,2019-10-06 03:07:00,8903,4532
96,29467,2019-10-17 11:12:00,2247,3246
96,29523,2019-10-23 13:12:00,5628,5865
96,29633,2019-10-06 18:04:00,4651,5093
96,29647,2019-10-09 06:01:00,2434,2651
96,29715,2019-10-22 03:01:00,9723,6087
96,30253,2019-10-16 01:03:00,7468,2968
96,30312,2019-10-14 17:06:00,9729,2616
96,30624,2019-10-10 06:02:00,7295,8428
96,30655,2019-10-21 07:09:00,3044,5111
96,31272,2019-10-06 06:06:00,9120,4943
96,31375,2019-10-24 18:07:00,8970,8029
96,31482,2019-10-23 05:06:00,237,4231
96,31490,2019-10-29 04:08:00,2200,8791
96,31969,2019-10-04 13:06:00,4418,4759
96,32114,2019-10-13 15:03:00,3933,6348
96,32125,2019-10-01 19:03:00,5242,9091
96,32625,2019-10-30 08:05:00,2861,2572
96,32659,2019-10-23 14:06:00,4381,6110
96,32847,2019-10-03 11:08:00,8779,869
96,32919,2019-10-08 08:01:00,7950,4682
96,33845,2019-10-27 22:07:00,3984,8332
96,34275,2019-10-21 10:03:00,9593,2979
96,34445,2019-10-25 17:09:00,2894,9139
96,34769,2019-10-20 09:01:00,5654,339
96,34869,2019-10-12 11:02:00,5696,6085
96,35023,2019-10-18 19:07:00,8478,3801
96,35940,2019-10-02 10:06:00,103,3712
96,36358,2019-10-29 13:07:00,1997,3867
96,36741,2019-10-01 06:10:00,7573,7559
96,37173,2019-10-04 08:12:00,8410,2756
96,37198,2019-10-15 00:05:00,7586,4713
96,37323,2019-10-05 14:05:00,8634,7895
96,37398,2019-10-01 14:01:00,2962,574
96,37483,2019-10-30 10:11:00,2488,4706
96,37679,2019-10-12 01:06:00,9315,1111
96,37680,2019-10-13 04:09:00,3643,1433
96,37723,2019-10-28 04:04:00,6561,9537
96,37893,2019-10-23 06:12:00,3260,3085
96,38174,2019-10-06 18:11:00,747,5553
96,38193,2019-10-02 04:05:00,9605,9353
96,38504,2019-10-17 17:02:00,4087,9649
96,38619,2019-10-21 21:11:00,8226,3927
96,39076,2019-10-24 14:02:00,4533,4867
96,39118,2019-10-28 10:04:00,7586,4713
96,39143,2019-10-15 11:11:00,1922,8409
96,39328,2019-10-10 06:11:00,8009,7960
96,39338,2019-10-26 14:07:00,5826,8030
96,39371,2019-10-24 18:10:00,1102,2644
96,39621,2019-10-29 15:08:00,3372,4011
96,39665,2019-10-11 10:01:00,5066,9458
96,40232,2019-10-25 09:07:00,1555,9247
96,40339,2019-10-28 07:05:00,3139,5158
96,40544,2019-10-03 16:09:00,686,5110
96,40552,2019-10-04 22:02:00,5829,9011
96,40560,2019-10-19 06:07:00,7185,5063
96,40688,2019-10-29 15:04:00,5459,3576
96,41258,2019-10-23 00:10:00,7988,7939
96,41279,2019-10-06 12:09:00,8608,8329
96,41959,2019-10-02 21:05:00,7309,6879
96,42091,2019-10-17 22:01:00,3587,7663
96,42175,2019-10-10 06:12:00,4214,9972
96,42253,2019-10-07 04:11:00,7677,625
96,42391,2019-10-26 20:05:00,5439,9290
96,42404,2019-10-16 05:07:00,9711,2598
96,42519,2019-10-03 14:12:00,963,5914
96,43192,2019-10-05 02:08:00,2691,6548
96,43210,2019-10-11 01:10:00,7334,8467
96,43275,2019-10-07 22:10:00,5562,9504
96,43290,2019-10-15 00:02:00,7030,9400
96,43341,2019-10-07 06:07:00,140,8064
96,43523,2019-10-20 00:11:00,2345,2619
96,43579,2019-10-05 00:11:00,9283,158
96,43697,2019-10-15 19:03:00,3054,477
96,44370,2019-10-21 12:12:00,4024,9381
96,44419,2019-10-14 21:09:00,352,4894
96,44460,2019-10-10 23:09:00,8310,5902
96,44501,2019-10-11 16:06:00,5304,4977
96,44889,2019-10-26 13:08:00,9985,5855
96,45350,2019-10-17 02:10:00,9729,2616
96,47081,2019-10-13 00:11:00,882,5027
96,47219,2019-10-02 06:08:00,4022,8965
96,47335,2019-10-01 22:10:00,751,6729
96,48527,2019-10-26 23:08:00,9795,8818
96,48640,2019-10-06 16:03:00,3780,3254
96,48738,2019-10-04 08:04:00,9832,1915
96,49074,2019-10-09 09:02:00,686,5110
96,49111,2019-10-30 06:11:00,8958,5752
96,50334,2019-10-20 04:12:00,3969,3575
96,50440,2019-10-10 10:05:00,2993,605
96,50492,2019-10-06 16:09:00,8804,3589
96,50555,2019-10-08 14:12:00,2281,2477
96,50828,2019-10-23 12:12:00,9832,1915
96,50963,2019-10-20 13:06:00,1926,5694
96,51382,2019-10-18 23:05:00,3003,615
96,51388,2019-10-15 20:05:00,103,3712
96,51407,2019-10-10 20:02:00,3371,1148
96,51643,2019-10-30 18:11:00,2746,3610
96,51736,2019-10-31 04:05:00,8190,9226
96,52161,2019-10-04 00:01:00,2400,6035
96,53445,2019-10-03 11:10:00,870,2075
96,53694,2019-10-09 13:01:00,2200,8791
96,54092,2019-10-25 20:12:00,2022,8246
96,54554,2019-10-17 21:02:00,2949,561
96,54709,2019-10-13 17:09:00,1304,621
96,54808,2019-10-25 19:08:00,7848,6297
96,55094,2019-10-23 13:09:00,3537,7686
96,55238,2019-10-09 22:10:00,2200,8791
96,55317,2019-10-26 23:09:00,6942,3612
96,55383,2019-10-03 12:05:00,7244,358
96,55641,2019-10-04 16:01:00,3137,8356
96,55758,2019-10-13 08:08:00,9174,4997
96,55767,2019-10-14 17:06:00,2828,8733
96,55777,2019-10-27 08:09:00,8335,7374
96,56303,2019-10-16 18:05:00,9121,6063
96,56511,2019-10-02 03:08:00,8977,4075
96,56716,2019-10-15 17:09:00,937,2221
96,56844,2019-10-09 16:12:00,5837,9019
96,57272,2019-10-19 03:06:00,5511,9138
96,57491,2019-10-02 01:04:00,8816,419
96,57717,2019-10-20 13:12:00,572,4949
96,58127,2019-10-14 23:12:00,5082,7226
96,58485,2019-10-23 00:05:00,2220,3019
96,58569,2019-10-08 03:05:00,122,4993
96,58745,2019-10-21 04:05:00,7651,6698
96,58812,2019-10-07 04:07:00,9729,2616
96,58886,2019-10-01 23:07:00,395,6127
96,58909,2019-10-19 01:07:00,3480,5221
96,59073,2019-10-11 20:10:00,8950,9074
96,59423,2019-10-22 18:03:00,4567,4508
96,59566,2019-10-11 11:03:00,4533,4867
96,59583,2019-10-29 23:04:00,2428,393
96,60087,2019-10-27 11:03:00,1784,2595
96,60269,2019-10-28 18:02:00,33,3410
96,60303,2019-10-19 15:02:00,382,9265
96,60304,2019-10-24 11:03:00,1638,9218
96,61018,2019-10-27 16:11:00,4823,5619
96,61403,2019-10-23 12:09:00,1227,9066
96,61421,2019-10-02 10:02:00,6663,3567
96,61828,2019-10-15 21:11:00,4110,2181
96,61854,2019-10-29 20:08:00,4105,2176
96,61965,2019-10-23 19:01:00,4891,8019
96,62026,2019-10-13 12:10:00,4533,1081
96,62398,2019-10-31 10:01:00,2991,544
96,62571,2019-10-20 09:02:00,7558,3009
96,62922,2019-10-21 07:11:00,9181,5004
96,63275,2019-10-15 16:02:00,3816,7377
96,63519,2019-10-29 01:01:00,4047,7717
96,63523,2019-10-11 21:04:00,6699,2188
96,63583,2019-10-23 19:06:00,5690,2434
96,63631,2019-10-09 08:12:00,876,1427
96,64921,2019-10-02 01:06:00,5928,3090
96,64963,2019-10-09 23:01:00,527,2695
96,65175,2019-10-14 01:12:00,1769,9584
96,65564,2019-10-10 19:02:00,4850,5309
96,65605,2019-10-06 02:04:00,7706,8661
96,65655,2019-10-07 03:02:00,4556,6975
96,65720,2019-10-28 17:08:00,4499,433
96,65875,2019-10-12 12:06:00,3874,334
96,66015,2019-10-12 12:06:00,7454,6243
96,66069,2019-10-02 09:11:00,6906,3085
96,66939,2019-10-29 19:07:00,9326,6538
96,67032,2019-10-02 19:02:00,2935,657
96,67113,2019-10-12 15:12:00,4584,2277
96,67615,2019-10-20 10:10:00,8393,1418
96,67859,2019-10-13 14:08:00,4652,3668
96,67865,2019-10-05 02:10:00,9435,2468
96,68085,2019-10-15 14:01:00,4464,5175
96,68092,2019-10-17 02:08:00,3969,3575
96,68105,2019-10-18 21:09:00,3059,1379
96,69967,2019-10-07 11:10:00,497,9485
96,70031,2019-10-31 19:08:00,2563,8893
96,70152,2019-10-10 10:07:00,3340,9580
96,70605,2019-10-22 14:12:00,2522,273
96,70642,2019-10-10 16:02:00,3780,3254
96,70982,2019-10-06 04:08:00,1182,5830
96,71157,2019-10-29 05:02:00,1296,8894
96,71400,2019-10-29 09:07:00,8804,3589
96,71654,2019-10-16 01:11:00,5397,3514
96,72719,2019-10-05 05:07:00,6595,9753
96,72919,2019-10-29 12:08:00,4661,1680
96,73828,2019-10-10 16:04:00,9031,9311
96,74011,2019-10-15 03:06:00,980,5816
96,74607,2019-10-16 02:04:00,7864,3416
96,74714,2019-10-10 02:11:00,2792,2799
96,75197,2019-10-13 13:07:00,6710,4872
96,75276,2019-10-05 18:06:00,237,4231
96,75366,2019-10-07 18:01:00,5156,7990
96,75766,2019-10-29 14:09:00,4087,9649
96,76079,2019-10-22 04:08:00,3377,2548
96,76463,2019-10-08 03:11:00,5997,150
96,76995,2019-10-14 22:04:00,1696,2696
96,77040,2019-10-23 20:10:00,5412,3529
96,77224,2019-10-26 00:03:00,3930,9277
96,77450,2019-10-07 07:02:00,2689,6546
96,77642,2019-10-09 12:03:00,8009,6644
96,78217,2019-10-22 20:08:00,1788,3955
96,78700,2019-10-10 10:08:00,2962,574
96,78892,2019-10-27 20:03:00,2691,6548
96,78894,2019-10-03 14:09:00,8009,7960
96,79338,2019-10-25 10:02:00,5405,3522
96,79469,2019-10-28 09:01:00,8110,5918
96,79645,2019-10-21 01:10:00,1879,5813
96,80197,2019-10-01 15:12:00,6030,1103
96,80439,2019-10-22 12:10:00,1076,8622
96,80473,2019-10-04 05:11:00,816,7325
96,80805,2019-10-12 07:10:00,3349,4608
96,81326,2019-10-28 12:11:00,3340,9580
96,81708,2019-10-20 21:04:00,9832,1915
96,81861,2019-10-08 08:02:00,6327,4919
96,81907,2019-10-28 16:10:00,6699,3661
96,82086,2019-10-06 21:02:00,2991,544
96,83062,2019-10-23 06:01:00,427,8468
96,83809,2019-10-31 05:03:00,4760,8298
96,83847,2019-10-17 00:08:00,9952,3065
96,84703,2019-10-01 18:11:00,1220,5661
96,84824,2019-10-21 07:08:00,8009,7960
96,86090,2019-10-10 05:04:00,3930,9277
96,86102,2019-10-18 17:05:00,1997,3867
96,86341,2019-10-22 18:06:00,2719,9458
96,86407,2019-10-12 18:08:00,3543,7682
96,86615,2019-10-14 17:01:00,4915,9940
96,86705,2019-10-09 19:01:00,5085,5627
96,86723,2019-10-04 23:09:00,4539,1802
96,86751,2019-10-31 06:08:00,7050,1349
96,87103,2019-10-29 13:04:00,2561,5730
96,87374,2019-10-23 09:10:00,7988,7939
96,87419,2019-10-05 13:12:00,3850,9772
96,87862,2019-10-02 11:07:00,3930,9277
96,88363,2019-10-12 17:11:00,219,4541
96,89334,2019-10-24 04:07:00,9832,1915
96,89946,2019-10-20 00:09:00,5156,7990
96,90005,2019-10-08 00:08:00,1796,9450
96,90117,2019-10-07 19:05:00,992,5560
96,90387,2019-10-17 01:10:00,2302,3239
96,90583,2019-10-16 09:04:00,7811,7469
96,91387,2019-10-23 09:05:00,7866,5565
96,91491,2019-10-28 20:11:00,6400,6300
96,92344,2019-10-06 09:07:00,3537,7686
96,93150,2019-10-21 22:06:00,7348,2628
96,93277,2019-10-14 11:07:00,4439,7749
96,93808,2019-10-12 17:04:00,4105,2176
96,94535,2019-10-02 01:06:00,654,9016
96,94559,2019-10-20 23:02:00,5519,6962
96,94759,2019-10-02 10:06:00,2698,1956
96,94943,2019-10-01 03:04:00,7362,9966
96,94983,2019-10-03 20:08:00,5279,421
96,95650,2019-10-18 07:05:00,2166,8073
96,95689,2019-10-19 15:11:00,2351,3066
96,95912,2019-10-12 02:09:00,2849,9435
96,95983,2019-10-13 15:08:00,3044,7055
96,96226,2019-10-21 07:05:00,2690,6547
96,96510,2019-10-31 10:07:00,7586,4713
96,96518,2019-10-07 20:06:00,2166,8073
96,96539,2019-10-07 12:08:00,7883,7597
96,97011,2019-10-14 23:03:00,2308,4093
96,97094,2019-10-05 08:01:00,2969,581
96,97096,2019-10-15 04:04:00,9832,1915
96,97200,2019-10-14 10:02:00,8009,6644
96,97350,2019-10-23 17:02:00,3003,615
96,97401,2019-10-31 00:07:00,7380,4806
96,97489,2019-10-26 10:10:00,471,4002
96,97728,2019-10-08 09:04:00,2849,9435
96,97852,2019-10-14 11:08:00,5459,3576
96,98143,2019-10-10 20:06:00,5633,9738
96,98327,2019-10-23 06:09:00,8178,6095
96,98425,2019-10-15 14:09:00,4530,4908
96,98683,2019-10-24 04:02:00,8581,6777
96,98897,2019-10-05 23:07:00,8577,7952
96,99131,2019-10-20 11:03:00,1573,3418
96,99139,2019-10-03 09:07:00,5668,4949
96,99206,2019-10-06 17:04:00,7295,8428
96,99350,2019-10-23 22:03:00,4105,2176
96,99540,2019-10-17 07:05:00,3930,9277
96,99794,2019-10-02 16:09:00,6160,403
97,261,2019-10-14 11:11:00,2304,4402
97,295,2019-10-26 18:12:00,6619,9208
97,309,2019-10-18 12:05:00,4257,9463
97,354,2019-10-28 04:12:00,4533,1081
97,491,2019-10-06 14:10:00,8972,5313
97,646,2019-10-26 17:09:00,9851,6604
97,651,2019-10-01 19:07:00,1783,4907
97,857,2019-10-23 08:05:00,3892,6625
97,1275,2019-10-20 09:08:00,8562,9118
97,1356,2019-10-03 18:05:00,1555,9247
97,1506,2019-10-27 14:11:00,9181,5004
97,1779,2019-10-27 14:02:00,7239,5302
97,1782,2019-10-14 13:09:00,5405,3522
97,2194,2019-10-10 20:08:00,7348,2628
97,2304,2019-10-11 01:02:00,4024,9381
97,2382,2019-10-29 15:07:00,2792,2799
97,2503,2019-10-07 14:01:00,7798,3141
97,2817,2019-10-07 13:03:00,8536,5122
97,2941,2019-10-28 13:03:00,8415,7255
97,3346,2019-10-22 15:10:00,2691,6548
97,3581,2019-10-09 21:04:00,1830,7436
97,3601,2019-10-11 17:12:00,2559,2244
97,4378,2019-10-19 01:03:00,3909,9163
97,4905,2019-10-28 06:02:00,8107,9657
97,5266,2019-10-20 16:01:00,3933,6348
97,5386,2019-10-12 07:01:00,54,4822
97,5657,2019-10-23 17:10:00,3060,6827
97,5851,2019-10-15 16:03:00,8707,1043
97,5938,2019-10-15 11:09:00,9614,42
97,6003,2019-10-08 01:04:00,7630,8637
97,6226,2019-10-29 23:12:00,8310,5902
97,6247,2019-10-26 06:01:00,7795,3335
97,6309,2019-10-25 16:04:00,8281,3904
97,6378,2019-10-24 12:05:00,8190,9226
97,6453,2019-10-26 05:06:00,2108,5790
97,6630,2019-10-05 05:06:00,7030,9400
97,6689,2019-10-10 04:11:00,3580,5868
97,7036,2019-10-29 15:09:00,8009,6644
97,7178,2019-10-28 01:10:00,5554,9181
97,7602,2019-10-17 01:02:00,3214,6923
97,7846,2019-10-25 21:03:00,3930,9277
97,8064,2019-10-03 00:06:00,5459,3576
97,8119,2019-10-28 16:12:00,3694,4663
97,8147,2019-10-15 21:09:00,987,2934
97,8176,2019-10-19 10:07:00,9614,42
97,8478,2019-10-01 13:08:00,9729,2616
97,8789,2019-10-27 12:08:00,9355,1144
97,9490,2019-10-13 00:07:00,3340,9580
97,9748,2019-10-08 09:12:00,1555,9247
97,10055,2019-10-03 07:07:00,2760,8124
97,10088,2019-10-29 16:03:00,2935,657
97,10233,2019-10-10 12:07:00,3034,3838
97,10889,2019-10-27 00:09:00,3979,9444
97,10999,2019-10-11 18:06:00,966,3705
97,11653,2019-10-19 18:09:00,7097,5989
97,11999,2019-10-15 00:05:00,3915,1692
97,12213,2019-10-04 03:08:00,4558,1801
97,12240,2019-10-30 03:10:00,3078,9798
97,12256,2019-10-16 15:02:00,8009,6644
97,12273,2019-10-21 04:08:00,8850,4657
97,12724,2019-10-18 13:08:00,1915,9036
97,12730,2019-10-07 20:05:00,5397,3514
97,13228,2019-10-21 00:04:00,237,4231
97,13499,2019-10-16 08:08:00,7844,8700
97,13691,2019-10-03 06:08:00,8780,3810
97,13753,2019-10-14 07:01:00,4183,1811
97,13943,2019-10-07 02:04:00,373,3384
